country,name,Bronze,Silver,Gold
Italy,Franco Valle,1,0,0
Italy,Frank Chamizo,1,0,0
Italy,Fulvio Balatti,1,0,0
Italy,Fulvio Bernardini,1,0,0
Italy,G. Cingottu,1,0,0
Italy,G. Pizzo,1,0,0
Italy,G. Zannino,1,0,0
Italy,Gabriele Magni,1,0,0
Italy,Gabriele Salviati,1,0,0
Italy,Gastone Pierini,1,0,0
Italy,Gerhard Plankensteiner,1,0,0
Italy,Gerolamo Quaglia,1,0,0
Italy,Giampiero Pinzi,1,0,0
Italy,Gian Matteo Ranzi,1,0,0
Italy,Giancarlo Dametto,1,0,0
Italy,Giandomenico Mesto,1,0,0
Italy,Gianfranco Marzolla,1,0,0
Italy,Gianpiero Combi,1,0,0
Italy,Gildo Siorpaes,1,0,0
Italy,Gino Pancino,1,0,0
Italy,Gino Rossetti,1,0,0
Italy,Giorgio Bambini,1,0,0
Italy,Giorgio Chiellini,1,0,0
Italy,Giorgio Morbiato,1,0,0
Italy,Giorgio Oberweger,1,0,0
Italy,Giovanni Abagnale,1,0,0
Italy,Giovanni Bramucci,1,0,0
Italy,Giovanni Calabrese,1,0,0
Italy,Giovanni De Benedictis,1,0,0
Italy,Giovanni De Prà,1,0,0
Italy,Giovanni Errichiello,1,0,0
Italy,Giovanni Evangelisti,1,0,0
Italy,Giovanni Lanfranco,1,0,0
Italy,Giovanni Lattuada,1,0,0
Italy,Giovanni Zucchi,1,0,0
Italy,Giuliana Chenal-Minuzzo,1,0,0
Italy,Giuliana Minuzzo,1,0,0
Italy,Giulio De Stefano,1,0,0
Italy,Giulio Saraudi,1,0,0
Italy,Giuseppe Bognanni,1,0,0
Italy,Giuseppe Castelli,1,0,0
Italy,Giuseppe Crivelli,1,0,0
Italy,Giuseppe Gentile,1,0,0
Italy,Giuseppe Gibilisco,1,0,0
Italy,Giuseppe Ogna,1,0,0
Italy,Giuseppe Ros,1,0,0
Italy,Giuseppe Sculli,1,0,0
Italy,Giuseppina Leone,1,0,0
Italy,Gottlieb Taschler,1,0,0
Italy,Guido De Luigi,1,0,0
Italy,Guido Fantoni,1,0,0
Italy,Herbert Plank,1,0,0
Italy,Ivan Pelizzoli,1,0,0
Italy,Ivano Fontana,1,0,0
Italy,Jennifer Isacco,1,0,0
Italy,Jessica Malsiner,1,0,0
Italy,Karen Putzer,1,0,0
Italy,Karin Moroder,1,0,0
Italy,Karin Oberhofer,1,0,0
Italy,Katia Filippi,1,0,0
Italy,Katia Zini,1,0,0
Italy,L. Frediani,1,0,0
Italy,Lara Malsiner,1,0,0
Italy,Latino Galasso,1,0,0
Italy,Leonardo Sottani,1,0,0
Italy,Lidia Trettel,1,0,0
Italy,Lisa Vittozzi,1,0,0
Italy,Lorenzo Bertini,1,0,0
Italy,Lorenzo Bosisio,1,0,0
Italy,Lorenzo Porzio,1,0,0
Italy,Luca Giustolisi,1,0,0
Italy,Luca Sacchi,1,0,0
Italy,Luca Scribani Rossi,1,0,0
Italy,Lucia Morico,1,0,0
Italy,Luciano Bruno,1,0,0
Italy,Lucilla Boari,1,0,0
Italy,Lucio Ceccarini,1,0,0
Italy,Ludovico Edalli,1,0,0
Italy,Manrico Masetti,1,0,0
Italy,Mara Navarria,1,0,0
Italy,Mara Zini,1,0,0
Italy,Marco Aurelio Fontana,1,0,0
Italy,Marco Del Lungo,1,0,0
Italy,Marco Donadel,1,0,0
Italy,Marco Gerini,1,0,0
Italy,Marco Negri,1,0,0
Italy,Marco Venturini,1,0,0
Italy,Marco Villa,1,0,0
Italy,Maria Centracchio,1,0,0
Italy,Mario Gruppioni,1,0,0
Italy,Mario Magnozzi,1,0,0
Italy,Marta Capurso,1,0,0
Italy,Marta Pagnini,1,0,0
Italy,Martina Batini,1,0,0
Italy,Martina Centofanti,1,0,0
Italy,Martina Grimaldi,1,0,0
Italy,Martina Santandrea,1,0,0
Italy,Massimo Cavaliere,1,0,0
Italy,Matteo Ferrari,1,0,0
Italy,Matteo Morandi,1,0,0
Italy,Matteo Pelliciari,1,0,0
Italy,Matteo Zennaro,1,0,0
Italy,Mattia Galiani,1,0,0
Italy,Maurizio Mannelli,1,0,0
Italy,Maurizio Margaglio,1,0,0
Italy,Mauro Simonetti,1,0,0
Italy,Mauro Zuliani,1,0,0
Italy,Michal Lasko,1,0,0
Italy,Michaël Bodegas,1,0,0
Italy,Michele Tito,1,0,0
Italy,Mino Bozzano,1,0,0
Italy,Mirko Corsano,1,0,0
Italy,Nadia Delago,1,0,0
Italy,Nando Altimani,1,0,0
Italy,Nicholas Presciutti,1,0,0
Italy,Nicola Sartori,1,0,0
Italy,Nicola Tumolero,1,0,0
Italy,Orlando Polmonari,1,0,0
Italy,Oswald Haselrieder,1,0,0
Italy,P. Oddone,1,0,0
Italy,Paola Cacchi,1,0,0
Italy,Paolo Gennari,1,0,0
Italy,Paolo Vecchi,1,0,0
Italy,Paolo Vidoz,1,0,0
Italy,Pasquale Carminucci,1,0,0
Italy,Pier Angelo Conti-Manzini,1,0,0
Italy,Pier Paolo Lucchetta,1,0,0
Italy,Piero Rebaudengo,1,0,0
Italy,Pietro Freschi,1,0,0
Italy,Pietro Genovesi,1,0,0
Italy,Pietro Ivanov,1,0,0
Italy,Pietro Ruta,1,0,0
Italy,Quintilio Mazzoncini,1,0,0
Italy,Raffaello Caserta,1,0,0
Italy,Raffaello Gambino,1,0,0
Italy,Raffaello Giannoni,1,0,0
Italy,Raffaello Leonardo,1,0,0
Italy,Renato De Sanzuane,1,0,0
Italy,Renato Traiola,1,0,0
Italy,Roberta Brunet,1,0,0
Italy,Roberto Bomprezzi,1,0,0
Italy,Roberto Calcaterra,1,0,0
Italy,Roberto Ferraris,1,0,0
Italy,Roberto Manzi,1,0,0
Italy,Roberto Tozzi,1,0,0
Italy,Rodrigo Bertinotti,1,0,0
Italy,Rolando Thoeni,1,0,0
Italy,Romina Laurito,1,0,0
Italy,Romolo Catasta,1,0,0
Italy,Rosalba Forciniti,1,0,0
Italy,Ruggero Maregatti,1,0,0
Italy,S. Messina,1,0,0
Italy,Sabina Valbusa,1,0,0
Italy,Salvatore Amitrano,1,0,0
Italy,Salvatore Morale,1,0,0
Italy,Sandro Bellucci,1,0,0
Italy,Sebastiano Mannironi,1,0,0
Italy,Sebastiano Randazzo,1,0,0
Italy,Sigisfredo Mair,1,0,0
Italy,Silvano Abbà,1,0,0
Italy,Silvano Basagni,1,0,0
Italy,Silvano Bertini,1,0,0
Italy,Silvia Campione,1,0,0
Italy,Silvio Pietroboni,1,0,0
Italy,Simeone Cattalinich,1,0,0
Italy,Simone Cercato,1,0,0
Italy,Simone Del Nero,1,0,0
Italy,Simone Parodi,1,0,0
Italy,Simone Rosalba,1,0,0
Italy,Spartaco Nerozzi,1,0,0
Italy,Stefano Bellone,1,0,0
Italy,Stefano Malinverni,1,0,0
Italy,Stefano Oppo,1,0,0
Italy,Stefano Radovan,1,0,0
Italy,Stefano Ticci,1,0,0
Italy,Tania Guderzo,1,0,0
Italy,Thomas Nadalini,1,0,0
Italy,Tommaso Dotti,1,0,0
Italy,Tonhi Terenzi,1,0,0
Italy,Ubaldesco Baldi,1,0,0
Italy,Uberto De Morpurgo,1,0,0
Italy,Umberto Bonadè,1,0,0
Italy,Umberto Caligaris,1,0,0
Italy,Valerio Arri,1,0,0
Italy,Velleda Cesari,1,0,0
Italy,Vincenzo Mangiacapre,1,0,0
Italy,Vincenzo Picardi,1,0,0
Italy,Virgilio Levratto,1,0,0
Italy,Virgilio Mantegazza,1,0,0
Italy,Virginio Rosetta,1,0,0
Italy,Vitaliano Masotti,1,0,0
Italy,Vittorio Gliubich,1,0,0
Italy,Vittorio Marcelli,1,0,0
Italy,Vittorio Orlandi,1,0,0
Italy,Viviana Bottaro,1,0,0
Italy,Walter Außerdorfer,1,0,0
Italy,Werner Kiem,1,0,0
Ivory Coast,Cheick Sallah Cissé,0,0,1
Ivory Coast,Gabriel Tiacoh,0,1,0
Ivory Coast,Ruth Gbagbi,2,0,0
Jamaica,Usain Bolt,0,0,8
Jamaica,Elaine Thompson-Herah,0,0,3
Jamaica,Shelly-Ann Fraser-Pryce,1,4,2
Jamaica,Arthur Wint,0,2,2
Jamaica,Yohan Blake,0,2,2
Jamaica,Veronica Campbell,1,1,2
Jamaica,Elaine Thompson,0,1,2
Jamaica,George Rhoden,0,0,2
Jamaica,Kemar Bailey-Cole,0,0,2
Jamaica,Herb McKenley,0,3,1
Jamaica,Don Quarrie,1,2,1
Jamaica,Veronica Campbell-Brown,1,2,1
Jamaica,Deon Hemmings,0,2,1
Jamaica,Sherone Simpson,0,2,1
Jamaica,Tayna Lawrence,0,2,1
Jamaica,Shericka Jackson,3,1,1
Jamaica,Beverly McDonald,1,1,1
Jamaica,Hansle Parchment,1,0,1
Jamaica,Aleen Bailey,0,0,1
Jamaica,Asafa Powell,0,0,1
Jamaica,Briana Williams,0,0,1
Jamaica,Jaheel Hyde,0,0,1
Jamaica,Jevaughn Minzie,0,0,1
Jamaica,Les Laing,0,0,1
Jamaica,Melaine Walker,0,0,1
Jamaica,Michael Frater,0,0,1
Jamaica,Natasha Morrison,0,0,1
Jamaica,Nesta Carter,0,0,1
Jamaica,Nickel Ashmeade,0,0,1
Jamaica,Omar McLeod,0,0,1
Jamaica,Remona Burchell,0,0,1
Jamaica,Shelly-Ann Fraser,0,0,1
Jamaica,Merlene Ottey,4,3,0
Jamaica,Novlene Williams-Mills,0,3,0
Jamaica,Shericka Williams,0,3,0
Jamaica,Juliet Cuthbert,1,2,0
Jamaica,Kerron Stewart,1,2,0
Jamaica,Christine Day,0,2,0
Jamaica,Danny McFarlane,0,2,0
Jamaica,Lorraine Graham,0,2,0
Jamaica,Rosemarie Whyte,0,2,0
Jamaica,Shereefa Lloyd,0,2,0
Jamaica,Winthrop Graham,0,2,0
Jamaica,Greg Haughton,2,1,0
Jamaica,Lennox Miller,1,1,0
Jamaica,Michael McDonald,1,1,0
Jamaica,Michelle Burgher,1,1,0
Jamaica,Sandie Richards,1,1,0
Jamaica,Albert Lawrence,0,1,0
Jamaica,Anneisha McLaughlin-Whilby,0,1,0
Jamaica,Bert Cameron,0,1,0
Jamaica,Bobby-Gaye Wilkins,0,1,0
Jamaica,Catherine Pomales-Scott,0,1,0
Jamaica,Charmaine Howell,0,1,0
Jamaica,Chris Williams,0,1,0
Jamaica,Chrisann Gordon,0,1,0
Jamaica,Christania Williams,0,1,0
Jamaica,Devon Morris,0,1,0
Jamaica,Fitzroy Dunkley,0,1,0
Jamaica,Grace Jackson,0,1,0
Jamaica,Greg Meghoo,0,1,0
Jamaica,Howard Davis,0,1,0
Jamaica,James Beckford,0,1,0
Jamaica,Javon Francis,0,1,0
Jamaica,Merlene Frazer,0,1,0
Jamaica,Michael Blackwood,0,1,0
Jamaica,Nathon Allen,0,1,0
Jamaica,Norman Edwards,0,1,0
Jamaica,Peter Matthews,0,1,0
Jamaica,Ray Stewart,0,1,0
Jamaica,Rusheen McDonald,0,1,0
Jamaica,Samantha Henry-Robinson,0,1,0
Jamaica,Sanjay Ayre,0,1,0
Jamaica,Schillonie Calvert,0,1,0
Jamaica,Shashalee Forbes,0,1,0
Jamaica,Simone Facey,0,1,0
Jamaica,Stephenie McPherson,0,1,0
Jamaica,Merlene Ottey-Page,2,0,0
Jamaica,Andria Lloyd,1,0,0
Jamaica,Candice McLeod,1,0,0
Jamaica,Chelsea Hammond,1,0,0
Jamaica,Davian Clarke,1,0,0
Jamaica,David Weller,1,0,0
Jamaica,Dennis Blake,1,0,0
Jamaica,Garth Robinson,1,0,0
Jamaica,Gillian Russell,1,0,0
Jamaica,Janieve Russell,1,0,0
Jamaica,Kaliese Spencer,1,0,0
Jamaica,Megan Tapper,1,0,0
Jamaica,Michelle Freeman,1,0,0
Jamaica,Nadia Davy,1,0,0
Jamaica,Nikole Mitchell,1,0,0
Jamaica,Novlene Williams,1,0,0
Jamaica,Ronald Levy,1,0,0
Jamaica,Roneisha McGregor,1,0,0
Jamaica,Ronetta Smith,1,0,0
Jamaica,Roxbert Martin,1,0,0
Jamaica,Stacey-Ann Williams,1,0,0
Jamaica,Warren Weir,1,0,0
Japan,Sawao Kato,1,3,8
Japan,Akinori Nakayama,2,2,6
Japan,Takashi Ono,4,4,5
Japan,Yukio Endo,0,2,5
Japan,Mitsuo Tsukahara,3,1,5
Japan,Kosuke Kitajima,2,1,4
Japan,Kaori Icho,0,0,4
Japan,Kohei Uchimura,0,4,3
Japan,Eizo Kenmotsu,3,3,3
Japan,Saori Yoshida,0,1,3
Japan,Tadahiro Nomura,0,0,3
Japan,Miho Takagi,1,4,2
Japan,Shuji Tsurumi,1,3,2
Japan,Nobuyuki Aihara,0,2,2
Japan,Koji Gushiken,2,1,2
Japan,Koki Niwa,1,1,2
Japan,Daiki Hashimoto,0,1,2
Japan,Kazuyoshi Funaki,0,1,2
Japan,Masanori Yusa,0,1,2
Japan,Miku Tashiro,0,1,2
Japan,Motonaga Arito,0,1,2
Japan,Nana Takagi,0,1,2
Japan,Shohei Ono,0,1,2
Japan,Takanori Kono,0,1,2
Japan,Yoshinobu Miyake,0,1,2
Japan,Eri Yamada,1,0,2
Japan,Yukiko Ueno,1,0,2
Japan,Ayumi Tanimoto,0,0,2
Japan,Haruhiro Yamashita,0,0,2
Japan,Hitoshi Saito,0,0,2
Japan,Kenji Ogiwara,0,0,2
Japan,Kiyomi Kato,0,0,2
Japan,Masae Ueno,0,0,2
Japan,Masato Uchishiba,0,0,2
Japan,Risako Kawai,0,0,2
Japan,Takashi Mitsukuri,0,0,2
Japan,Takuji Hayata,0,0,2
Japan,Yasuji Miyazaki,0,0,2
Japan,Yojiro Uetake,0,0,2
Japan,Yoshiyuki Tsuruta,0,0,2
Japan,Yui Ohashi,0,0,2
Japan,Yukiyo Mine,0,0,2
Japan,Yuzuru Hanyu,0,0,2
Japan,Masao Takemoto,3,3,1
Japan,Yuma Kagiyama,1,2,1
Japan,Ayumu Hirano,0,2,1
Japan,Hiroyuki Tomita,0,2,1
Japan,Nao Kodaira,0,2,1
Japan,Ryoko Tamura,0,2,1
Japan,Jun Mizutani,2,1,1
Japan,Kosuke Hagino,2,1,1
Japan,Mima Ito,2,1,1
Japan,Shigeru Kasamatsu,2,1,1
Japan,Hiroyasu Shimizu,1,1,1
Japan,Katsutoshi Nekoda,1,1,1
Japan,Masahiko Harada,1,1,1
Japan,Masayuki Minami,1,1,1
Japan,Shinji Morisue,1,1,1
Japan,Takanori Nagase,1,1,1
Japan,Takehiro Kashima,1,1,1
Japan,Aaron Wolf,0,1,1
Japan,Akira Sone,0,1,1
Japan,Atsuji Miyahara,0,1,1
Japan,Ayano Sato,0,1,1
Japan,Chizuru Arai,0,1,1
Japan,Hideko Maehata,0,1,1
Japan,Jungo Morita,0,1,1
Japan,Katsumi Matsumura,0,1,1
Japan,Kenji Kimura,0,1,1
Japan,Kenji Shimaoka,0,1,1
Japan,Koji Yamamuro,0,1,1
Japan,Maki Tsukada,0,1,1
Japan,Mariko Okamoto,0,1,1
Japan,Reina Sato,0,1,1
Japan,Ryohei Kato,0,1,1
Japan,Ryoyu Kobayashi,0,1,1
Japan,Seiji Oko,0,1,1
Japan,Shori Hamada,0,1,1
Japan,Tadayoshi Yokota,0,1,1
Japan,Takako Iida,0,1,1
Japan,Takako Shirai,0,1,1
Japan,Takanobu Okabe,0,1,1
Japan,Tetsuo Sato,0,1,1
Japan,Toshihiko Koga,0,1,1
Japan,Uta Abe,0,1,1
Japan,Yusuke Tanaka,0,1,1
Japan,Chuhei Nanbu,1,0,1
Japan,Hiroko Sakai,1,0,1
Japan,Hiroshi Kajiyama,1,0,1
Japan,Isao Yoneda,1,0,1
Japan,Kaori Matsumoto,1,0,1
Japan,Kenzo Shirai,1,0,1
Japan,Koji Murofushi,1,0,1
Japan,Masaji Kiyokawa,1,0,1
Japan,Masumi Mishina,1,0,1
Japan,Naohisa Takato,1,0,1
Japan,Naoto Tajima,1,0,1
Japan,Nobutaka Taguchi,1,0,1
Japan,Rie Sato,1,0,1
Japan,Ryoko Tani,1,0,1
Japan,Sara Takanashi,1,0,1
Japan,Shigeo Arai,1,0,1
Japan,Shinji Hosokawa,1,0,1
Japan,Tae Satoya,1,0,1
Japan,Takeshi Kato,1,0,1
Japan,Yuji Takada,1,0,1
Japan,Yukino Yoshida,1,0,1
Japan,Ai Shibata,0,0,1
Japan,An Shinoda,0,0,1
Japan,Ayaka Kikuchi,0,0,1
Japan,Ayaka Takahashi,0,0,1
Japan,Ayano Shibuki,0,0,1
Japan,Ayumi Karino,0,0,1
Japan,Daichi Suzuki,0,0,1
Japan,Daisuke Nakano,0,0,1
Japan,Echiko Maeda,0,0,1
Japan,Emi Inui,0,0,1
Japan,Emiko Miyamoto,0,0,1
Japan,Eri Tosaka,0,0,1
Japan,Harua Umemori,0,0,1
Japan,Haruka Agatsuma,0,0,1
Japan,Haruka Tachimoto,0,0,1
Japan,Haruki Uemura,0,0,1
Japan,Hayato Sakamoto,0,0,1
Japan,Hideaki Tomiyama,0,0,1
Japan,Hideaki Yanagida,0,0,1
Japan,Hidehiko Yoshida,0,0,1
Japan,Hideto Asamura,0,0,1
Japan,Himari Suzuki,0,0,1
Japan,Hina Shimomukai,0,0,1
Japan,Hinari Asanuma,0,0,1
Japan,Hiromi Itoh,0,0,1
Japan,Hiromi Yano,0,0,1
Japan,Hiroya Saito,0,0,1
Japan,Hisakichi Toyoda,0,0,1
Japan,Hisashi Mizutori,0,0,1
Japan,Hisato Igarashi,0,0,1
Japan,Hitomi Kawabata,0,0,1
Japan,Hitomi Obara,0,0,1
Japan,Ippei Watanabe,0,0,1
Japan,Isamu Sonoda,0,0,1
Japan,Isao Inokuma,0,0,1
Japan,Isao Okano,0,0,1
Japan,Jiichiro Date,0,0,1
Japan,Juri Yokoyama,0,0,1
Japan,Kaaya Komoto,0,0,1
Japan,Kaima Taira,0,0,1
Japan,Katsuko Kanesaka,0,0,1
Japan,Kazuhiro Ninomiya,0,0,1
Japan,Kazuyasu Minobe,0,0,1
Japan,Keiji Suzuki,0,0,1
Japan,Kensuke Kondoh,0,0,1
Japan,Kenzo Nakamura,0,0,1
Japan,Kinuko Tanida,0,0,1
Japan,Koki Kano,0,0,1
Japan,Komomo Ito,0,0,1
Japan,Kosei Inoue,0,0,1
Japan,Koudai Senga,0,0,1
Japan,Koyo Aoyagi,0,0,1
Japan,Kuzuo Kitamura,0,0,1
Japan,Kyoka Tsutsumi,0,0,1
Japan,Kyoko Iwasaki,0,0,1
Japan,Makoto Ito,0,0,1
Japan,Makoto Takimoto,0,0,1
Japan,Mana Atsumi,0,0,1
Japan,Mariko Yoshida,0,0,1
Japan,Masaaki Kaneko,0,0,1
Japan,Masae Kasai,0,0,1
Japan,Masaharu Taguchi,0,0,1
Japan,Masahiro Tanaka,0,0,1
Japan,Masaki Tanabe,0,0,1
Japan,Masako Kondo,0,0,1
Japan,Masamitsu Ichiguchi,0,0,1
Japan,Masaru Furukawa,0,0,1
Japan,Masaru Yamada,0,0,1
Japan,Masashi Abe,0,0,1
Japan,Masataka Yoshida,0,0,1
Japan,Masato Morishita,0,0,1
Japan,Mashu Baker,0,0,1
Japan,Mayumi Aoki,0,0,1
Japan,Megu Hirose,0,0,1
Japan,Mika Someya,0,0,1
Japan,Mikio Oda,0,0,1
Japan,Minami Kamada,0,0,1
Japan,Minori Naito,0,0,1
Japan,Misaki Matsutomo,0,0,1
Japan,Mitsuki Ono,0,0,1
Japan,Mitsuo Ikeda,0,0,1
Japan,Mitsuru Sato,0,0,1
Japan,Miu Goto,0,0,1
Japan,Mizuki Noguchi,0,0,1
Japan,Momiji Nishiya,0,0,1
Japan,Motoko Fujimoto,0,0,1
Japan,Muneji Munemura,0,0,1
Japan,Munetaka Murakami,0,0,1
Japan,Nagomi Murakami,0,0,1
Japan,Naho Emoto,0,0,1
Japan,Naoko Takahashi,0,0,1
Japan,Naoya Tsukahara,0,0,1
Japan,Nayu Kiyohara,0,0,1
Japan,Noboru Terada,0,0,1
Japan,Nodoka Harada,0,0,1
Japan,Noriko Anno,0,0,1
Japan,Noriko Matsuda,0,0,1
Japan,Osamu Watanabe,0,0,1
Japan,Rei Nishiyama,0,0,1
Japan,Reiichi Mikata,0,0,1
Japan,Rie Kaneto,0,0,1
Japan,Rio Noro,0,0,1
Japan,Riri Noro,0,0,1
Japan,Ruka Hirano,0,0,1
Japan,Ryo Kiyuna,0,0,1
Japan,Ryoji Kuribayashi,0,0,1
Japan,Ryoma Kimata,0,0,1
Japan,Ryosuke Kikuchi,0,0,1
Japan,Ryota Murata,0,0,1
Japan,Ryoya Kurihara,0,0,1
Japan,Ryutaro Umeno,0,0,1
Japan,Sachiko Ito,0,0,1
Japan,Saki Yamazaki,0,0,1
Japan,Sakura Yosozumi,0,0,1
Japan,Sara Dosho,0,0,1
Japan,Sata Isobe,0,0,1
Japan,Satoko Mabuchi,0,0,1
Japan,Satoru Uyama,0,0,1
Japan,Satoshi Ishii,0,0,1
Japan,Sayaka Mori,0,0,1
Japan,Seiya Suzuki,0,0,1
Japan,Sena Irie,0,0,1
Japan,Setsuko Sasaki,0,0,1
Japan,Shigeo Nakata,0,0,1
Japan,Shigeo Sugiura,0,0,1
Japan,Shingo Nishiyama,0,0,1
Japan,Shinobu Sekine,0,0,1
Japan,Shizuka Arakawa,0,0,1
Japan,Shogo Miyata,0,0,1
Japan,Shohachi Ishii,0,0,1
Japan,Shoko Takayanagi,0,0,1
Japan,Shozo Sasahara,0,0,1
Japan,Shun Fujimoto,0,0,1
Japan,Son Gi-Jeong,0,0,1
Japan,Sosuke Genda,0,0,1
Japan,Suguru Iwazaki,0,0,1
Japan,Takafumi Nishitani,0,0,1
Japan,Takao Kawaguchi,0,0,1
Japan,Takao Sakurai,0,0,1
Japan,Takashi Kobayashi,0,0,1
Japan,Takashi Yokoyama,0,0,1
Japan,Takehide Nakatani,0,0,1
Japan,"Takeichi, Baron Nishi",0,0,1
Japan,Takeo Kamachi,0,0,1
Japan,Takuto Otoguro,0,0,1
Japan,Takuya Kai,0,0,1
Japan,Tatsuhiro Yonemitsu,0,0,1
Japan,Teruichi Okamura,0,0,1
Japan,Tetsuo Hamuro,0,0,1
Japan,Tetsuo Nishimoto,0,0,1
Japan,Tetsuto Yamada,0,0,1
Japan,Toyokazu Nomura,0,0,1
Japan,Tsutomu Hanahara,0,0,1
Japan,Utana Yoshida,0,0,1
Japan,Yamato Fujita,0,0,1
Japan,Yasuaki Yamasaki,0,0,1
Japan,Yasuhiro Noguchi,0,0,1
Japan,Yasuhiro Yamashita,0,0,1
Japan,Yoko Fujimoto,0,0,1
Japan,Yoko Shinozaki,0,0,1
Japan,Yoshihide Fukao,0,0,1
Japan,Yoshikatsu Yoshida,0,0,1
Japan,Yoshiko Matsumura,0,0,1
Japan,Yoshinobu Yamamoto,0,0,1
Japan,Yoshiyuki Matsuoka,0,0,1
Japan,Yu Yamamoto,0,0,1
Japan,Yudai Ohno,0,0,1
Japan,Yudai Yamamoto,0,0,1
Japan,Yui Susaki,0,0,1
Japan,Yuka Chujo,0,0,1
Japan,Yuka Ichiguchi,0,0,1
Japan,Yuka Sato,0,0,1
Japan,Yukako Kawai,0,0,1
Japan,Yuki Yanagita,0,0,1
Japan,Yukio Kasaya,0,0,1
Japan,Yuko Arakida,0,0,1
Japan,Yuko Emoto,0,0,1
Japan,Yuriko Handa,0,0,1
Japan,Yuto Horigome,0,0,1
Japan,Yuzo Nakamura,0,0,1
Japan,Yuzuyu Fujii,0,0,1
Japan,Miho Takeda,1,4,0
Japan,Miya Tachibana,1,4,0
Japan,Tsuyoshi Yamanaka,0,4,0
Japan,Akito Watabe,2,2,0
Japan,Shoma Uno,2,2,0
Japan,Kasumi Ishikawa,1,2,0
Japan,Masami Kubota,1,2,0
Japan,Noriaki Kasai,1,2,0
Japan,Ryosuke Irie,1,2,0
Japan,Seitaro Ichinohe,1,2,0
Japan,Akira Ota,0,2,0
Japan,Ayane Miyazaki,0,2,0
Japan,Chiharu Icho,0,2,0
Japan,Hiroshi Suzuki,0,2,0
Japan,Hisayoshi Harasawa,0,2,0
Japan,Ichiya Kumagae,0,2,0
Japan,Juri Tatsumi,0,2,0
Japan,Keiko Hama,0,2,0
Japan,Shuhei Nishida,0,2,0
Japan,Sumie Oinuma,0,2,0
Japan,Toyoko Iwahara,0,2,0
Japan,Yoko Tanabe,0,2,0
Japan,Yoko Yoneda,0,2,0
Japan,Yuki Ota,0,2,0
Japan,Takeshi Matsuda,3,1,0
Japan,Yukio Iketani,3,1,0
Japan,Mai Nakamura,2,1,0
Japan,Satomi Suzuki,2,1,0
Japan,Takaharu Furukawa,2,1,0
Japan,Ai Fukuhara,1,1,0
Japan,Chinami Yoshida,1,1,0
Japan,Emi Naito,1,1,0
Japan,Emiko Suzuki,1,1,0
Japan,Haruka Saito,1,1,0
Japan,Hiromi Miyake,1,1,0
Japan,Hiroshi Yamamoto,1,1,0
Japan,Juri Takayama,1,1,0
Japan,Katsuo Takaishi,1,1,0
Japan,Kazue Ito,1,1,0
Japan,Kazuki Yoshinaga,1,1,0
Japan,Kazuma Kaya,1,1,0
Japan,Koichiro Hirayama,1,1,0
Japan,Kosei Akaishi,1,1,0
Japan,Kosuke Fukudome,1,1,0
Japan,Makoto Fukui,1,1,0
Japan,Masanori Sugiura,1,1,0
Japan,Masashi Ohuchi,1,1,0
Japan,Nobuyuki Kajitani,1,1,0
Japan,Noriko Yamaji,1,1,0
Japan,Raika Fujii,1,1,0
Japan,Rei Jimbo,1,1,0
Japan,Reika Utsugi,1,1,0
Japan,Reizo Koike,1,1,0
Japan,Saho Harada,1,1,0
Japan,Satsuki Fujisawa,1,1,0
Japan,Shozo Makino,1,1,0
Japan,Shunpei Uto,1,1,0
Japan,Tadao Uesako,1,1,0
Japan,Takashi Yamamoto,1,1,0
Japan,Takuro Fujii,1,1,0
Japan,Tsukasa Yoshida,1,1,0
Japan,Yoshihiko Osaki,1,1,0
Japan,Yoshitomo Tani,1,1,0
Japan,Yuko Arimori,1,1,0
Japan,Yumi Suzuki,1,1,0
Japan,Yurika Yoshida,1,1,0
Japan,Akane Yamaguchi,0,1,0
Japan,Akio Kaminaga,0,1,0
Japan,Akio Soda,0,1,0
Japan,Akira Kono,0,1,0
Japan,Akitsugu Konno,0,1,0
Japan,Alicia Kinoshita,0,1,0
Japan,Aoto Kawakami,0,1,0
Japan,Asei Nakahara,0,1,0
Japan,Aska Cambridge,0,1,0
Japan,Asuna Tanaka,0,1,0
Japan,Aya Miyama,0,1,0
Japan,Aya Sameshima,0,1,0
Japan,Ayano Egami,0,1,0
Japan,Ayumi Kaihori,0,1,0
Japan,Azusa Iwashimizu,0,1,0
Japan,Chiharu Igaya,0,1,0
Japan,Daishin Nakamura,0,1,0
Japan,Eiichi Nakamura,0,1,0
Japan,Evelyn Mawuli,0,1,0
Japan,Funa Tonaki,0,1,0
Japan,Haruhiko Kon,0,1,0
Japan,Hideaki Okubo,0,1,0
Japan,Hideo Fujimoto,0,1,0
Japan,Hideyuki Nagashima,0,1,0
Japan,Himawari Akaho,0,1,0
Japan,Hiroaki Hiraoka,0,1,0
Japan,Hirokazu Yagi,0,1,0
Japan,Hiroko Tamoto,0,1,0
Japan,Hiroshi Ishii,0,1,0
Japan,Hiroshi Izumi,0,1,0
Japan,Hiroshi Michinaga,0,1,0
Japan,Hiroshi Nagata,0,1,0
Japan,Hiroshi Yoneyama,0,1,0
Japan,Hitoshi Ono,0,1,0
Japan,Homare Sawa,0,1,0
Japan,Isao Koizumi,0,1,0
Japan,Jinya Nishikata,0,1,0
Japan,Junzo Inohara,0,1,0
Japan,Jutaro Kimura,0,1,0
